codeemd,upplocalcd,doname,gungu,emd
48240121,48,경상남도,사천시,신수동
48240122,48,경상남도,사천시,백천동
48240123,48,경상남도,사천시,신벽동
48240124,48,경상남도,사천시,노룡동
48240126,48,경상남도,사천시,송포동
48240127,48,경상남도,사천시,죽림동
48240250,48,경상남도,사천시,사천읍
48240310,48,경상남도,사천시,정동면
48240320,48,경상남도,사천시,사남면
48240330,48,경상남도,사천시,용현면
48240340,48,경상남도,사천시,축동면
48240350,48,경상남도,사천시,곤양면
48240360,48,경상남도,사천시,곤명면
48240370,48,경상남도,사천시,서포면
48250101,48,경상남도,김해시,동상동
48250103,48,경상남도,김해시,부원동
48250104,48,경상남도,김해시,봉황동
48250105,48,경상남도,김해시,대성동
48250106,48,경상남도,김해시,구산동
48250107,48,경상남도,김해시,삼계동
48250108,48,경상남도,김해시,내동
48250109,48,경상남도,김해시,외동
48250110,48,경상남도,김해시,흥동
48250111,48,경상남도,김해시,풍유동
48250112,48,경상남도,김해시,명법동
48250113,48,경상남도,김해시,이동
48250114,48,경상남도,김해시,화목동
48250117,48,경상남도,김해시,삼정동
48250118,48,경상남도,김해시,어방동
48250119,48,경상남도,김해시,삼방동
48250120,48,경상남도,김해시,안동
48250121,48,경상남도,김해시,지내동
48250122,48,경상남도,김해시,불암동
48250250,48,경상남도,김해시,진영읍
48250310,48,경상남도,김해시,장유면
48250320,48,경상남도,김해시,주촌면
48250330,48,경상남도,김해시,진례면
48250340,48,경상남도,김해시,한림면
48250350,48,경상남도,김해시,생림면
48250360,48,경상남도,김해시,상동면
48250370,48,경상남도,김해시,대동면
48270101,48,경상남도,밀양시,내일동
48270102,48,경상남도,밀양시,내이동
48270103,48,경상남도,밀양시,교동
48270104,48,경상남도,밀양시,삼문동
48270105,48,경상남도,밀양시,남포동
48270106,48,경상남도,밀양시,용평동
48270107,48,경상남도,밀양시,활성동
48270108,48,경상남도,밀양시,가곡동
48270250,48,경상남도,밀양시,삼랑진읍
48270253,48,경상남도,밀양시,하남읍
48270310,48,경상남도,밀양시,부북면
48270320,48,경상남도,밀양시,상동면
48270330,48,경상남도,밀양시,산외면
48270340,48,경상남도,밀양시,산내면
48270350,48,경상남도,밀양시,단장면
48270360,48,경상남도,밀양시,상남면
48270370,48,경상남도,밀양시,초동면
48270380,48,경상남도,밀양시,무안면
48270390,48,경상남도,밀양시,청도면
48310101,48,경상남도,거제시,능포동
48310102,48,경상남도,거제시,장승포동
48310103,48,경상남도,거제시,두모동
48310104,48,경상남도,거제시,아양동
48310105,48,경상남도,거제시,아주동
48310106,48,경상남도,거제시,옥포동
48310107,48,경상남도,거제시,덕포동
48310108,48,경상남도,거제시,장평동
48310109,48,경상남도,거제시,고현동
48310110,48,경상남도,거제시,상동동
48310111,48,경상남도,거제시,문동동
48310112,48,경상남도,거제시,삼거동
48310113,48,경상남도,거제시,양정동
48310114,48,경상남도,거제시,수월동
48310310,48,경상남도,거제시,일운면
48310320,48,경상남도,거제시,동부면
48310330,48,경상남도,거제시,남부면
48310340,48,경상남도,거제시,거제면
48310350,48,경상남도,거제시,둔덕면
48310360,48,경상남도,거제시,사등면
48310370,48,경상남도,거제시,연초면
48310380,48,경상남도,거제시,하청면
48310390,48,경상남도,거제시,장목면
48330101,48,경상남도,양산시,다방동
48330102,48,경상남도,양산시,남부동
48330103,48,경상남도,양산시,중부동
48330104,48,경상남도,양산시,북부동
48330105,48,경상남도,양산시,명곡동
48330106,48,경상남도,양산시,신기동
48330107,48,경상남도,양산시,북정동
48330108,48,경상남도,양산시,산막동
48330109,48,경상남도,양산시,호계동
48330110,48,경상남도,양산시,교동
48330111,48,경상남도,양산시,유산동
48330112,48,경상남도,양산시,어곡동
48330113,48,경상남도,양산시,용당동
48330114,48,경상남도,양산시,삼호동
48330115,48,경상남도,양산시,명동
48330116,48,경상남도,양산시,주남동
48330117,48,경상남도,양산시,소주동
48330118,48,경상남도,양산시,주진동
48330119,48,경상남도,양산시,평산동
48330120,48,경상남도,양산시,덕계동
48330121,48,경상남도,양산시,매곡동
48330253,48,경상남도,양산시,물금읍
48330310,48,경상남도,양산시,동면
48330320,48,경상남도,양산시,원동면
48330330,48,경상남도,양산시,상북면
48330340,48,경상남도,양산시,하북면
48720250,48,경상남도,의령군,의령읍
48720310,48,경상남도,의령군,가례면
48720320,48,경상남도,의령군,칠곡면
48720330,48,경상남도,의령군,대의면
48720340,48,경상남도,의령군,화정면
48720350,48,경상남도,의령군,용덕면
48720360,48,경상남도,의령군,정곡면
48720370,48,경상남도,의령군,지정면
48720380,48,경상남도,의령군,낙서면
48720390,48,경상남도,의령군,부림면
48720400,48,경상남도,의령군,봉수면
48720415,48,경상남도,의령군,궁류면
48720420,48,경상남도,의령군,유곡면
48730250,48,경상남도,함안군,가야읍
48730310,48,경상남도,함안군,함안면
48730320,48,경상남도,함안군,군북면
48730330,48,경상남도,함안군,법수면
48730340,48,경상남도,함안군,대산면
48730350,48,경상남도,함안군,칠서면
48730360,48,경상남도,함안군,칠북면
48730370,48,경상남도,함안군,칠원면
48730380,48,경상남도,함안군,산인면
48730390,48,경상남도,함안군,여항면
48740250,48,경상남도,창녕군,창녕읍
48740253,48,경상남도,창녕군,남지읍
48740310,48,경상남도,창녕군,고암면
48740320,48,경상남도,창녕군,성산면
48740330,48,경상남도,창녕군,대합면
48740340,48,경상남도,창녕군,이방면
48740350,48,경상남도,창녕군,유어면
48740360,48,경상남도,창녕군,대지면
48740370,48,경상남도,창녕군,계성면
48740380,48,경상남도,창녕군,영산면
48740390,48,경상남도,창녕군,장마면
48740400,48,경상남도,창녕군,도천면
48740410,48,경상남도,창녕군,길곡면
48740420,48,경상남도,창녕군,부곡면
48820250,48,경상남도,고성군,고성읍
48820310,48,경상남도,고성군,삼산면
48820320,48,경상남도,고성군,하일면
48820330,48,경상남도,고성군,하이면
48820340,48,경상남도,고성군,상리면
48820350,48,경상남도,고성군,대가면
48820360,48,경상남도,고성군,영현면
48820370,48,경상남도,고성군,영오면
48820380,48,경상남도,고성군,개천면
48820390,48,경상남도,고성군,구만면
48820400,48,경상남도,고성군,회화면
48820410,48,경상남도,고성군,마암면
48820420,48,경상남도,고성군,동해면
48820430,48,경상남도,고성군,거류면
48840250,48,경상남도,남해군,남해읍
48840310,48,경상남도,남해군,이동면
48840320,48,경상남도,남해군,상주면
48840330,48,경상남도,남해군,삼동면
48840340,48,경상남도,남해군,미조면
48840350,48,경상남도,남해군,남면
48840360,48,경상남도,남해군,서면
48840370,48,경상남도,남해군,고현면
48840380,48,경상남도,남해군,설천면
48840390,48,경상남도,남해군,창선면
48850250,48,경상남도,하동군,하동읍
48850310,48,경상남도,하동군,화개면
48850320,48,경상남도,하동군,악양면
48850330,48,경상남도,하동군,적량면
48850340,48,경상남도,하동군,횡천면
48850350,48,경상남도,하동군,고전면
48850360,48,경상남도,하동군,금남면
48850370,48,경상남도,하동군,진교면
48850380,48,경상남도,하동군,양보면
48850390,48,경상남도,하동군,북천면
48850400,48,경상남도,하동군,청암면
48850410,48,경상남도,하동군,옥종면
48850420,48,경상남도,하동군,금성면
48860250,48,경상남도,산청군,산청읍
48860310,48,경상남도,산청군,차황면
48860320,48,경상남도,산청군,오부면
48860330,48,경상남도,산청군,생초면
48860340,48,경상남도,산청군,금서면
48860350,48,경상남도,산청군,삼장면
48860360,48,경상남도,산청군,시천면
48860370,48,경상남도,산청군,단성면
48860380,48,경상남도,산청군,신안면
48860390,48,경상남도,산청군,생비량면
48860400,48,경상남도,산청군,신등면
48870250,48,경상남도,함양군,함양읍
48870310,48,경상남도,함양군,마천면
48870320,48,경상남도,함양군,휴천면
48870330,48,경상남도,함양군,유림면
48870340,48,경상남도,함양군,수동면
48870350,48,경상남도,함양군,지곡면
48870360,48,경상남도,함양군,안의면
48870370,48,경상남도,함양군,서하면
48870380,48,경상남도,함양군,서상면
48870390,48,경상남도,함양군,백전면
48870400,48,경상남도,함양군,병곡면
48880250,48,경상남도,거창군,거창읍
48880310,48,경상남도,거창군,주상면
48880320,48,경상남도,거창군,웅양면
48880330,48,경상남도,거창군,고제면
48880340,48,경상남도,거창군,북상면
48880350,48,경상남도,거창군,위천면
48880360,48,경상남도,거창군,마리면
48880370,48,경상남도,거창군,남상면
48880380,48,경상남도,거창군,남하면
48880390,48,경상남도,거창군,신원면
48880400,48,경상남도,거창군,가조면
48880410,48,경상남도,거창군,가북면
48890250,48,경상남도,합천군,합천읍
48890310,48,경상남도,합천군,봉산면
48890320,48,경상남도,합천군,묘산면
48890330,48,경상남도,합천군,가야면
48890340,48,경상남도,합천군,야로면
48890350,48,경상남도,합천군,율곡면
48890360,48,경상남도,합천군,초계면
48890370,48,경상남도,합천군,쌍책면
48890380,48,경상남도,합천군,덕곡면
48890390,48,경상남도,합천군,청덕면
48890400,48,경상남도,합천군,적중면
48890410,48,경상남도,합천군,대양면
48890420,48,경상남도,합천군,쌍백면
48890430,48,경상남도,합천군,삼가면
48890440,48,경상남도,합천군,가회면
48890450,48,경상남도,합천군,대병면
48890460,48,경상남도,합천군,용주면
50110102,50,제주특별자치도,제주시,일도이동
50110104,50,제주특별자치도,제주시,이도이동
50110107,50,제주특별자치도,제주시,건입동
50110111,50,제주특별자치도,제주시,화북일동
50110112,50,제주특별자치도,제주시,화북이동
50110113,50,제주특별자치도,제주시,삼양일동
50110114,50,제주특별자치도,제주시,삼양이동
50110116,50,제주특별자치도,제주시,봉개동
50110117,50,제주특별자치도,제주시,아라일동
50110118,50,제주특별자치도,제주시,아라이동
50110120,50,제주특별자치도,제주시,오라이동
50110121,50,제주특별자치도,제주시,오라삼동
50110122,50,제주특별자치도,제주시,노형동
50110126,50,제주특별자치도,제주시,이호이동
50110127,50,제주특별자치도,제주시,도두일동
50110129,50,제주특별자치도,제주시,도남동
50110130,50,제주특별자치도,제주시,도련일동
50110132,50,제주특별자치도,제주시,용강동
50110133,50,제주특별자치도,제주시,회천동
50110134,50,제주특별자치도,제주시,오등동
50110135,50,제주특별자치도,제주시,월평동
50110136,50,제주특별자치도,제주시,영평동
50110137,50,제주특별자치도,제주시,연동
50110138,50,제주특별자치도,제주시,도평동
50110139,50,제주특별자치도,제주시,해안동
50110250,50,제주특별자치도,제주시,한림읍
50110253,50,제주특별자치도,제주시,애월읍
50110256,50,제주특별자치도,제주시,구좌읍
50110259,50,제주특별자치도,제주시,조천읍
50110310,50,제주특별자치도,제주시,한경면
50110330,50,제주특별자치도,제주시,우도면
50130101,50,제주특별자치도,서귀포시,서귀동
50130103,50,제주특별자치도,서귀포시,서호동
50130104,50,제주특별자치도,서귀포시,호근동
50130105,50,제주특별자치도,서귀포시,동홍동
50130106,50,제주특별자치도,서귀포시,서홍동
50130107,50,제주특별자치도,서귀포시,상효동
50130108,50,제주특별자치도,서귀포시,하효동
50130109,50,제주특별자치도,서귀포시,신효동
50130110,50,제주특별자치도,서귀포시,보목동
50130111,50,제주특별자치도,서귀포시,토평동
50130112,50,제주특별자치도,서귀포시,중문동
50130113,50,제주특별자치도,서귀포시,회수동
50130114,50,제주특별자치도,서귀포시,대포동
50130116,50,제주특별자치도,서귀포시,강정동
50130117,50,제주특별자치도,서귀포시,도순동
50130118,50,제주특별자치도,서귀포시,하원동
50130119,50,제주특별자치도,서귀포시,색달동
50130120,50,제주특별자치도,서귀포시,상예동
50130122,50,제주특별자치도,서귀포시,영남동
50130250,50,제주특별자치도,서귀포시,대정읍
50130253,50,제주특별자치도,서귀포시,남원읍
50130259,50,제주특별자치도,서귀포시,성산읍
50130310,50,제주특별자치도,서귀포시,안덕면
50130320,50,제주특별자치도,서귀포시,표선면
51110101,51,강원특별자치도,춘천시,봉의동
51110107,51,강원특별자치도,춘천시,옥천동
51110112,51,강원특별자치도,춘천시,효자동
51110113,51,강원특별자치도,춘천시,소양로1가
51110114,51,강원특별자치도,춘천시,소양로2가
51110118,51,강원특별자치도,춘천시,우두동
51110120,51,강원특별자치도,춘천시,후평동
51110121,51,강원특별자치도,춘천시,온의동
51110123,51,강원특별자치도,춘천시,퇴계동
51110124,51,강원특별자치도,춘천시,석사동
51110125,51,강원특별자치도,춘천시,삼천동
51110126,51,강원특별자치도,춘천시,칠전동
51110127,51,강원특별자치도,춘천시,송암동
51110128,51,강원특별자치도,춘천시,신동
51110129,51,강원특별자치도,춘천시,중도동
51110250,51,강원특별자치도,춘천시,신북읍
51110310,51,강원특별자치도,춘천시,동면
51110320,51,강원특별자치도,춘천시,동산면
51110330,51,강원특별자치도,춘천시,신동면
51110340,51,강원특별자치도,춘천시,남면
51110350,51,강원특별자치도,춘천시,서면
51110360,51,강원특별자치도,춘천시,사북면
51110380,51,강원특별자치도,춘천시,북산면
51110390,51,강원특별자치도,춘천시,동내면
51110400,51,강원특별자치도,춘천시,남산면
51130103,51,강원특별자치도,원주시,원동
51130106,51,강원특별자치도,원주시,명륜동
51130107,51,강원특별자치도,원주시,단구동
51130108,51,강원특별자치도,원주시,일산동
51130109,51,강원특별자치도,원주시,학성동
51130110,51,강원특별자치도,원주시,단계동
51130111,51,강원특별자치도,원주시,우산동
51130112,51,강원특별자치도,원주시,태장동
51130113,51,강원특별자치도,원주시,봉산동
51130114,51,강원특별자치도,원주시,행구동
51130115,51,강원특별자치도,원주시,무실동
51130116,51,강원특별자치도,원주시,관설동
51130117,51,강원특별자치도,원주시,반곡동
51130118,51,강원특별자치도,원주시,가현동
51130250,51,강원특별자치도,원주시,문막읍
51130310,51,강원특별자치도,원주시,소초면
51130320,51,강원특별자치도,원주시,호저면
51130330,51,강원특별자치도,원주시,지정면
51130350,51,강원특별자치도,원주시,부론면
51130360,51,강원특별자치도,원주시,귀래면
51130370,51,강원특별자치도,원주시,흥업면
51130380,51,강원특별자치도,원주시,판부면
51130390,51,강원특별자치도,원주시,신림면
51150101,51,강원특별자치도,강릉시,홍제동
51150110,51,강원특별자치도,강릉시,교동
51150111,51,강원특별자치도,강릉시,포남동
51150112,51,강원특별자치도,강릉시,초당동
51150113,51,강원특별자치도,강릉시,강문동
51150114,51,강원특별자치도,강릉시,송정동
51150116,51,강원특별자치도,강릉시,내곡동
51150117,51,강원특별자치도,강릉시,회산동
51150118,51,강원특별자치도,강릉시,장현동
51150119,51,강원특별자치도,강릉시,박월동
51150120,51,강원특별자치도,강릉시,담산동
51150121,51,강원특별자치도,강릉시,노암동
51150122,51,강원특별자치도,강릉시,유산동
51150123,51,강원특별자치도,강릉시,월호평동
51150124,51,강원특별자치도,강릉시,신석동
51150125,51,강원특별자치도,강릉시,입암동
51150126,51,강원특별자치도,강릉시,청량동
51150127,51,강원특별자치도,강릉시,두산동
51150128,51,강원특별자치도,강릉시,학동
51150129,51,강원특별자치도,강릉시,병산동
51150130,51,강원특별자치도,강릉시,남항진동
51150131,51,강원특별자치도,강릉시,유천동
51150132,51,강원특별자치도,강릉시,지변동
51150133,51,강원특별자치도,강릉시,죽헌동
51150134,51,강원특별자치도,강릉시,대전동
51150135,51,강원특별자치도,강릉시,운정동
51150136,51,강원특별자치도,강릉시,난곡동
51150137,51,강원특별자치도,강릉시,저동
51150138,51,강원특별자치도,강릉시,안현동
51150139,51,강원특별자치도,강릉시,운산동
51150250,51,강원특별자치도,강릉시,주문진읍
51150310,51,강원특별자치도,강릉시,성산면
51150320,51,강원특별자치도,강릉시,왕산면
51150330,51,강원특별자치도,강릉시,구정면
51150340,51,강원특별자치도,강릉시,강동면
51150350,51,강원특별자치도,강릉시,옥계면
51150360,51,강원특별자치도,강릉시,사천면
51150370,51,강원특별자치도,강릉시,연곡면
51170101,51,강원특별자치도,동해시,천곡동
51170102,51,강원특별자치도,동해시,평릉동
51170103,51,강원특별자치도,동해시,송정동
51170104,51,강원특별자치도,동해시,용정동
51170105,51,강원특별자치도,동해시,지흥동
51170106,51,강원특별자치도,동해시,효가동
51170107,51,강원특별자치도,동해시,동회동
51170109,51,강원특별자치도,동해시,쇄운동
51170110,51,강원특별자치도,동해시,부곡동
51170111,51,강원특별자치도,동해시,발한동
51170113,51,강원특별자치도,동해시,구미동
51170114,51,강원특별자치도,동해시,추암동
51170115,51,강원특별자치도,동해시,구호동
51170116,51,강원특별자치도,동해시,단봉동
51170117,51,강원특별자치도,동해시,지가동
51170118,51,강원특별자치도,동해시,이도동
51170119,51,강원특별자치도,동해시,귀운동
51170120,51,강원특별자치도,동해시,대구동
51170121,51,강원특별자치도,동해시,호현동
51170122,51,강원특별자치도,동해시,내동
51170123,51,강원특별자치도,동해시,묵호진동
51170124,51,강원특별자치도,동해시,삼화동
51170125,51,강원특별자치도,동해시,이기동
51170126,51,강원특별자치도,동해시,이로동
51170127,51,강원특별자치도,동해시,어달동
51170128,51,강원특별자치도,동해시,대진동
51170129,51,강원특별자치도,동해시,망상동
51170130,51,강원특별자치도,동해시,심곡동
51170131,51,강원특별자치도,동해시,초구동
51170132,51,강원특별자치도,동해시,괴란동
51170133,51,강원특별자치도,동해시,만우동
51170134,51,강원특별자치도,동해시,신흥동
51170135,51,강원특별자치도,동해시,비천동
51170136,51,강원특별자치도,동해시,달방동
51190101,51,강원특별자치도,태백시,황지동
51190102,51,강원특별자치도,태백시,장성동
51190103,51,강원특별자치도,태백시,금천동
51190104,51,강원특별자치도,태백시,철암동
51190105,51,강원특별자치도,태백시,문곡동
51190106,51,강원특별자치도,태백시,동점동
51190107,51,강원특별자치도,태백시,소도동
51190108,51,강원특별자치도,태백시,혈동
51190109,51,강원특별자치도,태백시,화전동
51190110,51,강원특별자치도,태백시,적각동
51190111,51,강원특별자치도,태백시,창죽동
51190112,51,강원특별자치도,태백시,통동
51190113,51,강원특별자치도,태백시,백산동
51190114,51,강원특별자치도,태백시,원동
51190115,51,강원특별자치도,태백시,상사미동
51190116,51,강원특별자치도,태백시,하사미동
51190117,51,강원특별자치도,태백시,조탄동
51210101,51,강원특별자치도,속초시,영랑동
51210102,51,강원특별자치도,속초시,동명동
51210104,51,강원특별자치도,속초시,금호동
51210106,51,강원특별자치도,속초시,교동
51210107,51,강원특별자치도,속초시,노학동
51210108,51,강원특별자치도,속초시,조양동
51210110,51,강원특별자치도,속초시,대포동
51210111,51,강원특별자치도,속초시,도문동
51210112,51,강원특별자치도,속초시,설악동
51210113,51,강원특별자치도,속초시,장사동
51230102,51,강원특별자치도,삼척시,성북동
51230105,51,강원특별자치도,삼척시,당저동
51230106,51,강원특별자치도,삼척시,교동
51230107,51,강원특별자치도,삼척시,갈천동
51230108,51,강원특별자치도,삼척시,증산동
51230109,51,강원특별자치도,삼척시,우지동
51230110,51,강원특별자치도,삼척시,마달동
51230111,51,강원특별자치도,삼척시,자원동
51230112,51,강원특별자치도,삼척시,평전동
51230113,51,강원특별자치도,삼척시,등봉동
51230114,51,강원특별자치도,삼척시,도경동
51230115,51,강원특별자치도,삼척시,마평동
51230116,51,강원특별자치도,삼척시,오사동
51230117,51,강원특별자치도,삼척시,건지동
51230118,51,강원특별자치도,삼척시,원당동
51230119,51,강원특별자치도,삼척시,성남동
51230120,51,강원특별자치도,삼척시,남양동
51230121,51,강원특별자치도,삼척시,사직동
51230122,51,강원특별자치도,삼척시,오분동
51230123,51,강원특별자치도,삼척시,적노동
51230124,51,강원특별자치도,삼척시,조비동
51230125,51,강원특별자치도,삼척시,정상동
51230126,51,강원특별자치도,삼척시,정하동
51230127,51,강원특별자치도,삼척시,근산동
51230250,51,강원특별자치도,삼척시,도계읍
51230253,51,강원특별자치도,삼척시,원덕읍
51230310,51,강원특별자치도,삼척시,근덕면
51230320,51,강원특별자치도,삼척시,하장면
51230330,51,강원특별자치도,삼척시,노곡면
51230340,51,강원특별자치도,삼척시,미로면
51230350,51,강원특별자치도,삼척시,가곡면
51230360,51,강원특별자치도,삼척시,신기면
51720250,51,강원특별자치도,홍천군,홍천읍
51720310,51,강원특별자치도,홍천군,화촌면
51720320,51,강원특별자치도,홍천군,두촌면
51720330,51,강원특별자치도,홍천군,내촌면
51720340,51,강원특별자치도,홍천군,서석면
51720350,51,강원특별자치도,홍천군,동면
51720360,51,강원특별자치도,홍천군,남면
51720370,51,강원특별자치도,홍천군,서면
51720380,51,강원특별자치도,홍천군,북방면
51720390,51,강원특별자치도,홍천군,내면
51730250,51,강원특별자치도,횡성군,횡성읍
51730310,51,강원특별자치도,횡성군,우천면
51730320,51,강원특별자치도,횡성군,안흥면
51730330,51,강원특별자치도,횡성군,둔내면
51730340,51,강원특별자치도,횡성군,갑천면
51730350,51,강원특별자치도,횡성군,청일면
51730360,51,강원특별자치도,횡성군,공근면
51730370,51,강원특별자치도,횡성군,서원면
51730380,51,강원특별자치도,횡성군,강림면
51750250,51,강원특별자치도,영월군,영월읍
51750253,51,강원특별자치도,영월군,상동읍
51750310,51,강원특별자치도,영월군,중동면
51750325,51,강원특별자치도,영월군,김삿갓면
51750330,51,강원특별자치도,영월군,북면
51750340,51,강원특별자치도,영월군,남면
51750355,51,강원특별자치도,영월군,한반도면
51750360,51,강원특별자치도,영월군,주천면
51750370,51,강원특별자치도,영월군,수주면
51760250,51,강원특별자치도,평창군,평창읍
51760310,51,강원특별자치도,평창군,미탄면
51760320,51,강원특별자치도,평창군,방림면
51760330,51,강원특별자치도,평창군,대화면
51760340,51,강원특별자치도,평창군,봉평면
51760350,51,강원특별자치도,평창군,용평면
51760360,51,강원특별자치도,평창군,진부면
51760380,51,강원특별자치도,평창군,대관령면
51770250,51,강원특별자치도,정선군,정선읍
51770253,51,강원특별자치도,정선군,고한읍
51770256,51,강원특별자치도,정선군,사북읍
51770259,51,강원특별자치도,정선군,신동읍
51770320,51,강원특별자치도,정선군,남면
51770340,51,강원특별자치도,정선군,북평면
51770350,51,강원특별자치도,정선군,임계면
51770360,51,강원특별자치도,정선군,화암면
51770370,51,강원특별자치도,정선군,여량면
51780250,51,강원특별자치도,철원군,철원읍
51780253,51,강원특별자치도,철원군,김화읍
51780256,51,강원특별자치도,철원군,갈말읍
51780259,51,강원특별자치도,철원군,동송읍
51780310,51,강원특별자치도,철원군,서면
51780320,51,강원특별자치도,철원군,근남면
51780350,51,강원특별자치도,철원군,원동면
51780360,51,강원특별자치도,철원군,원남면
51790250,51,강원특별자치도,화천군,화천읍
51790310,51,강원특별자치도,화천군,간동면
51790320,51,강원특별자치도,화천군,하남면
51790330,51,강원특별자치도,화천군,상서면
51790340,51,강원특별자치도,화천군,사내면
51800250,51,강원특별자치도,양구군,양구읍
51800310,51,강원특별자치도,양구군,남면
51800320,51,강원특별자치도,양구군,동면
51800330,51,강원특별자치도,양구군,방산면
51800340,51,강원특별자치도,양구군,해안면
51810250,51,강원특별자치도,인제군,인제읍
51810310,51,강원특별자치도,인제군,남면
51810320,51,강원특별자치도,인제군,북면
51810330,51,강원특별자치도,인제군,기린면
51810340,51,강원특별자치도,인제군,서화면
51810350,51,강원특별자치도,인제군,상남면
51820250,51,강원특별자치도,고성군,간성읍
51820253,51,강원특별자치도,고성군,거진읍
51820310,51,강원특별자치도,고성군,현내면
51820320,51,강원특별자치도,고성군,죽왕면
51820330,51,강원특별자치도,고성군,토성면
51820340,51,강원특별자치도,고성군,수동면
51830250,51,강원특별자치도,양양군,양양읍
51830310,51,강원특별자치도,양양군,서면
51830320,51,강원특별자치도,양양군,손양면
51830330,51,강원특별자치도,양양군,현북면
51830340,51,강원특별자치도,양양군,현남면
51830350,51,강원특별자치도,양양군,강현면
52110118,52,전북특별자치도,전주시 완산구,교동
52110120,52,전북특별자치도,전주시 완산구,중노송동
52110121,52,전북특별자치도,전주시 완산구,남노송동
52110122,52,전북특별자치도,전주시 완산구,동완산동
52110125,52,전북특별자치도,전주시 완산구,동서학동
52110126,52,전북특별자치도,전주시 완산구,서서학동
52110127,52,전북특별자치도,전주시 완산구,중화산동1가
52110128,52,전북특별자치도,전주시 완산구,중화산동2가
52110129,52,전북특별자치도,전주시 완산구,서신동
52110130,52,전북특별자치도,전주시 완산구,석구동
52110131,52,전북특별자치도,전주시 완산구,원당동
52110132,52,전북특별자치도,전주시 완산구,평화동1가
52110133,52,전북특별자치도,전주시 완산구,평화동2가
52110134,52,전북특별자치도,전주시 완산구,평화동3가
52110135,52,전북특별자치도,전주시 완산구,중인동
52110136,52,전북특별자치도,전주시 완산구,용복동
52110137,52,전북특별자치도,전주시 완산구,삼천동1가
52110138,52,전북특별자치도,전주시 완산구,삼천동2가
52110139,52,전북특별자치도,전주시 완산구,삼천동3가
52110140,52,전북특별자치도,전주시 완산구,효자동1가
52110141,52,전북특별자치도,전주시 완산구,효자동2가
52110142,52,전북특별자치도,전주시 완산구,효자동3가
52110143,52,전북특별자치도,전주시 완산구,대성동
52110144,52,전북특별자치도,전주시 완산구,색장동
52110145,52,전북특별자치도,전주시 완산구,상림동
52110202,52,전북특별자치도,전주시 덕진구,진북동
52110203,52,전북특별자치도,전주시 덕진구,인후동1가
52110204,52,전북특별자치도,전주시 덕진구,인후동2가
52110205,52,전북특별자치도,전주시 덕진구,덕진동1가
52110206,52,전북특별자치도,전주시 덕진구,덕진동2가
52110210,52,전북특별자치도,전주시 덕진구,팔복동3가
52110211,52,전북특별자치도,전주시 덕진구,산정동
52110212,52,전북특별자치도,전주시 덕진구,금상동
52110213,52,전북특별자치도,전주시 덕진구,우아동1가
52110215,52,전북특별자치도,전주시 덕진구,우아동3가
52110216,52,전북특별자치도,전주시 덕진구,호성동1가
52110217,52,전북특별자치도,전주시 덕진구,호성동2가
52110218,52,전북특별자치도,전주시 덕진구,호성동3가
52110219,52,전북특별자치도,전주시 덕진구,전미동1가
52110220,52,전북특별자치도,전주시 덕진구,전미동2가
52110221,52,전북특별자치도,전주시 덕진구,송천동1가
52110222,52,전북특별자치도,전주시 덕진구,송천동2가
52110223,52,전북특별자치도,전주시 덕진구,반월동
52110225,52,전북특별자치도,전주시 덕진구,용정동
52110226,52,전북특별자치도,전주시 덕진구,성덕동
52110227,52,전북특별자치도,전주시 덕진구,원동
52110230,52,전북특별자치도,전주시 덕진구,여의동
52110231,52,전북특별자치도,전주시 덕진구,만성동
52110232,52,전북특별자치도,전주시 덕진구,장동
52130101,52,전북특별자치도,군산시,해망동
52130103,52,전북특별자치도,군산시,금동
52130109,52,전북특별자치도,군산시,송풍동
52130132,52,전북특별자치도,군산시,동흥남동
52130134,52,전북특별자치도,군산시,조촌동
52130137,52,전북특별자치도,군산시,구암동
52130138,52,전북특별자치도,군산시,내흥동
52130139,52,전북특별자치도,군산시,개정동
52130140,52,전북특별자치도,군산시,사정동
52130143,52,전북특별자치도,군산시,지곡동
52130144,52,전북특별자치도,군산시,나운동
52130145,52,전북특별자치도,군산시,미룡동
52130146,52,전북특별자치도,군산시,소룡동
52130147,52,전북특별자치도,군산시,오식도동
52130149,52,전북특별자치도,군산시,신관동
52130150,52,전북특별자치도,군산시,개사동
52130151,52,전북특별자치도,군산시,산북동
52130152,52,전북특별자치도,군산시,내초동
52130250,52,전북특별자치도,군산시,옥구읍
52130310,52,전북특별자치도,군산시,옥산면
52130320,52,전북특별자치도,군산시,회현면
52130330,52,전북특별자치도,군산시,임피면
52130340,52,전북특별자치도,군산시,서수면
52130350,52,전북특별자치도,군산시,대야면
52130360,52,전북특별자치도,군산시,개정면
52130370,52,전북특별자치도,군산시,성산면
52130380,52,전북특별자치도,군산시,나포면
52130390,52,전북특별자치도,군산시,옥도면
52130400,52,전북특별자치도,군산시,옥서면
52140111,52,전북특별자치도,익산시,동산동
52140112,52,전북특별자치도,익산시,마동
52140115,52,전북특별자치도,익산시,모현동2가
52140119,52,전북특별자치도,익산시,현영동
52140120,52,전북특별자치도,익산시,신용동
52140121,52,전북특별자치도,익산시,신동
52140122,52,전북특별자치도,익산시,영등동
52140123,52,전북특별자치도,익산시,어양동
52140124,52,전북특별자치도,익산시,신흥동
52140125,52,전북특별자치도,익산시,금강동
